최저가,상품명,품목,밴드형태,네트워크,화면크기,해상도,화면종류,화면,블루투스버전,내장OS,호환가능OS,램,내장메모리,항목,건강관리,부가기능,방수기능,사용시간,배터리종류,배터리용량,재질,무게,통화유무,CPU,음악,색상,대기,컨트롤,시계줄,통신규격,카메라,무게(본체),무게(밴드포함),조도센서,통화유무2,충전,크기,외장메모리,통화,항목2,단자,가전리모트컨트롤(어플),동영상,보호필름기능,크기(지름)
399300,삼성전자갤럭시워치골프에디션46mm,스마트워치,밴드교체형,무선랜(WiFi),"1.3""",360x360,슈퍼AM-OLED,터치스크린,블루투스4.2,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,472mAh,스테인리스스틸,63g,,,,실버,,,,,,,,,,,,,,,,,,,
205320,화웨이워치GT242mm엘레강트,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,29,,,,,,음악플레이어,,,,,,,,,,,,,,,,,
390910,가민포러너245,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(5ATM),최대7일,배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,38.5g,,,,,,,,,,,,,
289380,애플워치시리즈342mm(스페이스그레이알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수,18시간,배터리일체형,330mAh,스테인리스스틸,42g,전화통화,듀얼코어,,,,,,,,,,,,,,,,,,,,,
243600,가민포러너235,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,음악플레이어,,,,,,,,,,,,,,,,,
517860,애플워치시리즈5Nike+40mm(실버알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","넘어짐 감지, 주변광센서, GPS, SOS안심서비스, 항상화면켜짐, 화면테마설정, 앱설치, 자이로센서, 가속계센서, 나침반센서, 기압센서, 음악 스트리밍",생활방수(최대50m),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
703790,가민포러너945,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","실내운동모드, VO2 MAX, 달리기, 사이클링, 수영모니터링, 트랙킹, 심박측정, 골프","타이머, GPS, 음악재생(저장가능), 스톱워치, 자이로센서, 고도센서, 기압센서, 알람설정",방수(5ATM),14일,배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,50g,,,,,,,,,,,,,
428380,가민포러너245뮤직,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","일일활동량측정, 이동거리측정, 심박측정, 칼로리측정, 수면패턴분석, 만보계, 스트레칭알림","심박센서, GPS",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,38.5g,,,,,,,,,,,,,
947600,가민피닉스6XProSolar,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(10ATM),최대21일+3일,,,,,,,,,,,,,,,,,,,,,,,,,,,
664050,순토7,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","사이클링, 심박측정","음성명령(오케이구글), 앱설치(구글플레이)",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,음악플레이어,,,,,,,,,,,,,,,,,
579000,애플워치시리즈5Nike+44mm(스페이스그레이알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
700000,애플워치시리즈5Nike+Cellular44mm(실버알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
559400,순토9,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","심박센서, 폭풍알람, GPS, 날씨, 기압센서, 일출,일몰알림",방수(최대100m),,,,,,,,,,,,,,,,,,,,,,,,,,,,
256410,애플워치시리즈3Nike+38mm(그레이알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(최대50m),18시간,배터리일체형,330mAh,스테인리스스틸,42g,전화통화,듀얼코어,,,,,,,,,,,,,,,,,,,,,
54160,샤오미화미어메이즈핏빕,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),,,,,,,,,,,,,,,,,,,,,,,,,,,,
234990,핏빗Versa2,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","여성 건강 모니터링, 호흡가이드, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","주변광센서, GPS, 화면테마설정, 음성-텍스트변환, NFC, 고도센서, 진동경보, 음악 스트리밍",방수(최대50m),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,5일,,,,,,,,,,,,,,,,,,
669000,가민비보무브럭스,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,문자,"스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,44.5g,,,,,,,,,,,,,
538560,애플워치시리즈544mm(골드알루미늄),스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),최대18시간,배터리일체형,,,,,,,,,,,,,,,,,,,,,,,,,,
847240,가민피닉스5X,스마트워치,밴드교체형,무선랜(WiFi),"1.2""",240x240,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",방수(10ATM),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,음악플레이어,,,,,98g,,,,,,,,,,,,
427200,가민포러너935,스마트워치,밴드교체형,무선랜(WiFi),"1.2""",240x240,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,"블랙그레이, 포스옐로우",약2주,,22mm,,,,,,,,,,,,,,,,
259300,순토5,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,66g,,,,,,,,,,,,,
239650,가민비보무브HR스포츠,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"아이폰4s이상, 안드로이드4.3이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 체력연령측정, VO2 MAX, 이동거리측정, 사이클링, 수영모니터링, 심박측정, 수면패턴분석, 만보계",심박센서,생활방수,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149500,삼성전자갤럭시워치LTE42mm,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 호흡가이드, 달리기, 수영모니터링, 심박측정, 운동정보기록, 수면패턴분석","심박센서, GPS, 날씨, 일정관리, 자이로센서, NFC, 고도센서, 기압센서, 속도계","생활방수(IP68), 방수(5ATM)","평균 45시간,최대 120시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,LTE,,,,,,,,,,,,,,,
29820,LEMFOL8,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,320mAh,,,,,,,,,,,,,,,,,,,,,,,,,
85320,삼성전자기어S,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,,"66g(블루블랙),84g(화이트)",조도센서있음,"내장스피커,마이크",전용거치대,4x5.8cm,,,,,,,,
243170,삼성전자기어스포츠,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,"블랙, 블루",,,,,,,,,,,,,,,,,,,
263200,핏빗Versa2스페셜에디션,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","여성 건강 모니터링, 호흡가이드, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","주변광센서, GPS, 화면테마설정, 음성-텍스트변환, NFC, 고도센서, 진동경보, 음악 스트리밍",방수(최대50m),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,5일,,,,,,,,,,,,,,,,,,
302200,삼성전자갤럭시워치액티브240mmLTE스테인리스,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,LTE,,,,,,,,,,,,,,,
198000,화웨이워치GT242mm클래식,스마트워치,밴드교체형,무선랜(WiFi),"1.4""",360x360,슈퍼AM-OLED,터치스크린,블루투스5.0,타이젠,"안드로이드5.0, iOS9.0이상",768M,4G내장,"SNS, 문자, 전화","스트레스모니터링, 이동거리측정, 달리기, 사이클링, 수영모니터링, 심박측정, 칼로리측정, 운동정보기록, 수면패턴분석, 만보계","다중언어, GPS, 원격촬영, 음성명령, 화면테마설정, 자이로센서, NFC, 무선충전",생활방수(IP68),"평균 60시간,최대 131시간",배터리일체형,330mAh,스테인리스스틸,42g,,,,,,,,,,29g,,,,,,,,,,,,,
